GeneId:START_ID(Gene),Relation:TYPE,GeneId:END_ID(Gene),RelationName
106480847,GeneToGene,125050,Related functional gene
106480848,GeneToGene,125050,Related functional gene
106480849,GeneToGene,125050,Related functional gene
106480850,GeneToGene,125050,Related functional gene
106480851,GeneToGene,125050,Related functional gene
106480852,GeneToGene,125050,Related functional gene
106480853,GeneToGene,125050,Related functional gene
106480854,GeneToGene,125050,Related functional gene
106480855,GeneToGene,125050,Related functional gene
106480856,GeneToGene,125050,Related functional gene
106480857,GeneToGene,125050,Related functional gene
106480858,GeneToGene,125050,Related functional gene
106480859,GeneToGene,125050,Related functional gene
106480860,GeneToGene,125050,Related functional gene
106480861,GeneToGene,125050,Related functional gene
106480862,GeneToGene,125050,Related functional gene
106480863,GeneToGene,125050,Related functional gene
106480864,GeneToGene,125050,Related functional gene
106480865,GeneToGene,125050,Related functional gene
106480866,GeneToGene,125050,Related functional gene
106480867,GeneToGene,125050,Related functional gene
106480868,GeneToGene,125050,Related functional gene
106480869,GeneToGene,125050,Related functional gene
106480870,GeneToGene,125050,Related functional gene
106480871,GeneToGene,125050,Related functional gene
106480872,GeneToGene,125050,Related functional gene
106480873,GeneToGene,125050,Related functional gene
106480874,GeneToGene,125050,Related functional gene
106480875,GeneToGene,125050,Related functional gene
106480876,GeneToGene,125050,Related functional gene
106480877,GeneToGene,125050,Related functional gene
106480878,GeneToGene,125050,Related functional gene
106480879,GeneToGene,125050,Related functional gene
106480880,GeneToGene,125050,Related functional gene
106480881,GeneToGene,125050,Related functional gene
106480882,GeneToGene,125050,Related functional gene
106480883,GeneToGene,125050,Related functional gene
106480884,GeneToGene,125050,Related functional gene
106480885,GeneToGene,125050,Related functional gene
106480886,GeneToGene,125050,Related functional gene
106480887,GeneToGene,125050,Related functional gene
106480888,GeneToGene,125050,Related functional gene
106480889,GeneToGene,125050,Related functional gene
106480890,GeneToGene,125050,Related functional gene
106480891,GeneToGene,125050,Related functional gene
106480892,GeneToGene,125050,Related functional gene
106480893,GeneToGene,125050,Related functional gene
106480894,GeneToGene,125050,Related functional gene
106480895,GeneToGene,125050,Related functional gene
106480896,GeneToGene,125050,Related functional gene
106480897,GeneToGene,125050,Related functional gene
106480898,GeneToGene,125050,Related functional gene
106480899,GeneToGene,125050,Related functional gene
106480900,GeneToGene,125050,Related functional gene
106480901,GeneToGene,125050,Related functional gene
106480902,GeneToGene,125050,Related functional gene
106480903,GeneToGene,125050,Related functional gene
106480904,GeneToGene,125050,Related functional gene
106480905,GeneToGene,125050,Related functional gene
106480906,GeneToGene,125050,Related functional gene
106480907,GeneToGene,125050,Related functional gene
106480908,GeneToGene,125050,Related functional gene
106480909,GeneToGene,125050,Related functional gene
106480910,GeneToGene,125050,Related functional gene
106480911,GeneToGene,125050,Related functional gene
106480912,GeneToGene,125050,Related functional gene
106480913,GeneToGene,125050,Related functional gene
106480914,GeneToGene,125050,Related functional gene
106480915,GeneToGene,125050,Related functional gene
106480916,GeneToGene,125050,Related functional gene
106480917,GeneToGene,125050,Related functional gene
106480918,GeneToGene,125050,Related functional gene
106480919,GeneToGene,125050,Related functional gene
106480920,GeneToGene,125050,Related functional gene
106480921,GeneToGene,125050,Related functional gene
106480922,GeneToGene,125050,Related functional gene
106480923,GeneToGene,125050,Related functional gene
106480924,GeneToGene,125050,Related functional gene
106480925,GeneToGene,125050,Related functional gene
106480926,GeneToGene,6029,Related functional gene
106480927,GeneToGene,6029,Related functional gene
106480928,GeneToGene,6029,Related functional gene
106480929,GeneToGene,6029,Related functional gene
106480930,GeneToGene,6029,Related functional gene
106480931,GeneToGene,6029,Related functional gene
106480932,GeneToGene,6029,Related functional gene
106480933,GeneToGene,6029,Related functional gene
106480934,GeneToGene,6029,Related functional gene
106480935,GeneToGene,6029,Related functional gene
106480936,GeneToGene,6029,Related functional gene
106480937,GeneToGene,6029,Related functional gene
106480938,GeneToGene,6029,Related functional gene
106480939,GeneToGene,6029,Related functional gene
106480940,GeneToGene,6029,Related functional gene
106480941,GeneToGene,6029,Related functional gene
106480942,GeneToGene,6029,Related functional gene
106480943,GeneToGene,6029,Related functional gene
106480944,GeneToGene,6029,Related functional gene
106480945,GeneToGene,6029,Related functional gene
106480946,GeneToGene,6029,Related functional gene
106480947,GeneToGene,6029,Related functional gene
106480948,GeneToGene,6029,Related functional gene
106480949,GeneToGene,6029,Related functional gene
106480950,GeneToGene,6029,Related functional gene
106480951,GeneToGene,6029,Related functional gene
106480952,GeneToGene,6029,Related functional gene
106480953,GeneToGene,6029,Related functional gene
106480954,GeneToGene,6029,Related functional gene
106480955,GeneToGene,6029,Related functional gene
106480956,GeneToGene,6029,Related functional gene
106480957,GeneToGene,6029,Related functional gene
106480958,GeneToGene,6029,Related functional gene
106480959,GeneToGene,6029,Related functional gene
106480960,GeneToGene,6029,Related functional gene
106480961,GeneToGene,6029,Related functional gene
106480962,GeneToGene,6029,Related functional gene
106480963,GeneToGene,6029,Related functional gene
106480964,GeneToGene,6029,Related functional gene
106480965,GeneToGene,6029,Related functional gene
106480966,GeneToGene,6029,Related functional gene
106480967,GeneToGene,6029,Related functional gene
106480968,GeneToGene,6029,Related functional gene
106480969,GeneToGene,6029,Related functional gene
106480970,GeneToGene,6029,Related functional gene
106480971,GeneToGene,6029,Related functional gene
106480972,GeneToGene,6029,Related functional gene
106480973,GeneToGene,6029,Related functional gene
106480974,GeneToGene,6029,Related functional gene
106480975,GeneToGene,6029,Related functional gene
106480976,GeneToGene,6029,Related functional gene
106480977,GeneToGene,6029,Related functional gene
106480978,GeneToGene,6029,Related functional gene
106480979,GeneToGene,6029,Related functional gene
106480980,GeneToGene,6029,Related functional gene
106480981,GeneToGene,6029,Related functional gene
106480982,GeneToGene,6029,Related functional gene
106480983,GeneToGene,6029,Related functional gene
106480984,GeneToGene,6029,Related functional gene
106480985,GeneToGene,6029,Related functional gene
106480986,GeneToGene,6029,Related functional gene
106480987,GeneToGene,6029,Related functional gene
106480988,GeneToGene,6029,Related functional gene
106480989,GeneToGene,6029,Related functional gene
106480990,GeneToGene,6029,Related functional gene
106480991,GeneToGene,6029,Related functional gene
106480992,GeneToGene,6029,Related functional gene
106480993,GeneToGene,6029,Related functional gene
106480994,GeneToGene,6029,Related functional gene
106480995,GeneToGene,6029,Related functional gene
106480996,GeneToGene,6029,Related functional gene
106480997,GeneToGene,6029,Related functional gene
106480998,GeneToGene,6029,Related functional gene
106480999,GeneToGene,6029,Related functional gene
106481000,GeneToGene,6029,Related functional gene
106481001,GeneToGene,6029,Related functional gene
106481002,GeneToGene,6029,Related functional gene
106481003,GeneToGene,6029,Related functional gene
106481004,GeneToGene,6029,Related functional gene
106481005,GeneToGene,6029,Related functional gene
106481006,GeneToGene,6029,Related functional gene
106481007,GeneToGene,6029,Related functional gene
106481008,GeneToGene,6029,Related functional gene
106481009,GeneToGene,6029,Related functional gene
106481010,GeneToGene,6029,Related functional gene
106481011,GeneToGene,6029,Related functional gene
106481012,GeneToGene,6029,Related functional gene
106481013,GeneToGene,6029,Related functional gene
106481014,GeneToGene,6029,Related functional gene
106481015,GeneToGene,6029,Related functional gene
106481016,GeneToGene,6029,Related functional gene
106481017,GeneToGene,6029,Related functional gene
106481018,GeneToGene,6029,Related functional gene
106481019,GeneToGene,6029,Related functional gene
106481020,GeneToGene,6029,Related functional gene
106481021,GeneToGene,6029,Related functional gene
106481022,GeneToGene,6029,Related functional gene
106481023,GeneToGene,6029,Related functional gene
106481024,GeneToGene,6029,Related functional gene
106481025,GeneToGene,6029,Related functional gene
106481026,GeneToGene,6029,Related functional gene
106481027,GeneToGene,6029,Related functional gene
106481028,GeneToGene,6029,Related functional gene
106481029,GeneToGene,6029,Related functional gene
106481030,GeneToGene,6029,Related functional gene
106481031,GeneToGene,6029,Related functional gene
106481032,GeneToGene,6029,Related functional gene
106481033,GeneToGene,6029,Related functional gene
106481034,GeneToGene,6029,Related functional gene
106481035,GeneToGene,6029,Related functional gene
106481036,GeneToGene,6029,Related functional gene
106481037,GeneToGene,6029,Related functional gene
106481038,GeneToGene,6029,Related functional gene
106481039,GeneToGene,6029,Related functional gene
106481040,GeneToGene,6029,Related functional gene
106481041,GeneToGene,6029,Related functional gene
106481042,GeneToGene,6029,Related functional gene
106481043,GeneToGene,6029,Related functional gene
106481044,GeneToGene,6029,Related functional gene
106481045,GeneToGene,6029,Related functional gene
106481046,GeneToGene,6029,Related functional gene
106481047,GeneToGene,6029,Related functional gene
106481048,GeneToGene,6029,Related functional gene
106481049,GeneToGene,6029,Related functional gene
106481050,GeneToGene,6029,Related functional gene
106481051,GeneToGene,6029,Related functional gene
106481052,GeneToGene,6029,Related functional gene
106481053,GeneToGene,6029,Related functional gene
106481054,GeneToGene,6029,Related functional gene
106481055,GeneToGene,6029,Related functional gene
106481056,GeneToGene,6029,Related functional gene
106481057,GeneToGene,6029,Related functional gene
106481058,GeneToGene,6029,Related functional gene
106481059,GeneToGene,6029,Related functional gene
106481060,GeneToGene,6029,Related functional gene
106481061,GeneToGene,6029,Related functional gene
106481062,GeneToGene,6029,Related functional gene
106481063,GeneToGene,6029,Related functional gene
106481064,GeneToGene,6029,Related functional gene
106481065,GeneToGene,6029,Related functional gene
106481066,GeneToGene,6029,Related functional gene
106481067,GeneToGene,6029,Related functional gene
